"S.max.prior" "beta" "deviance" "ln.alpha" "ln.alpha.c" "ln.alpha.prior" "log.resid[1]" "log.resid[2]" "log.resid[3]" "log.resid[4]" "log.resid[5]" "log.resid[6]" "log.resid[7]" "log.resid[8]" "log.resid[9]" "log.resid[10]" "log.resid[11]" "log.resid[12]" "log.resid[13]" "log.resid[14]" "log.resid[15]" "log.resid[16]" "log.resid[17]" "log.resid[18]" "log.resid[19]" "log.resid[20]" "log.resid[21]" "log.resid[22]" "log.resid[23]" "log.resid[24]" "log.resid[25]" "log.resid[26]" "log.resid[27]" "log.resid[28]" "log.resid[29]" "log.resid[30]" "log.resid[31]" "log.resid[32]" "log.resid[33]" "log.resid[34]" "log.resid[35]" "log.resid[36]" "log.resid[37]" "log.resid[38]" "log.resid[39]" "log.resid[40]" "log.resid[41]" "log.resid[42]" "log.resid[43]" "log.resid[44]" "log.resid[45]" "log.resid[46]" "log.resid[47]" "log.resid[48]" "log.resid[49]" "log.resid[50]" "log.resid[51]" "log.resid[52]" "log.resid[53]" "sigma"
"11" 1.96999998925041e-18 1.84153133009365 44.5179301497845 1.33055994686548 1.81131828877805 -26.5912374516274 0.43486265018523 0.0567986227756083 0.466884887386296 1.13237330163692 -0.51781939916621 0.0239580970436134 0.541930126806913 0.705829617107576 -0.0897438149909963 0.64453987444817 -0.227886388449781 -0.297704181592426 -0.324155986015785 -0.231795354245495 -1.43287143914477 1.29219479903795 -0.931170063735144 0.448300318478541 0.215890129996514 -0.945821531151119 1.01177160004845 0.904721066567454 -0.175572784975509 0.155338387452851 0.417626810182473 -0.302843249293856 0.945553572427879 0.9802666911958 1.35000287065162 0.977237927465192 -0.826465854204997 -0.696451657036532 -0.163080800831713 -0.969216909839749 -2.50425949132188 -0.0698594994630859 1.56298676747362 -0.380796529243214 -0.0465660742275018 -1.09744945500818 -0.00294206628633054 -1.29172428916209 0.254315454607166 -1.57464545007509 -0.722537816301895 -1.85915934409192 -0.739696564489856 -0.281204467482626 -0.845196217939447 -0.773183291929923 -0.126645715180127 -0.506708110589474 -0.451646323200442 0.980569571129518
"12" 8.09159227226532e-24 2.89700460285973 41.3432938844573 1.44234229965553 1.74564991950166 -42.1902523922491 0.442264651248284 0.438404343698274 0.729369713942009 1.22496847977158 -0.210695612155429 0.24279419624192 0.686766311960382 0.90715818311154 0.0807236736312501 0.897256516563894 0.00634685584824402 0.051624019560699 -0.109265250027423 -0.094337940945192 -1.23704214009456 1.30547036901374 -0.870765607258868 0.547307565562113 0.164693824381024 -0.680325777627388 1.10794969239893 0.912557490085941 -0.118907091787557 0.152298268348061 0.521632911253309 0.243606960761364 1.01049668588421 1.1190537811758 1.49361791365312 1.00537209870238 -0.728352361623716 -0.351655171965674 0.340387322584883 -0.452594485192044 -2.47640336910849 -0.108280199298389 1.60245947306805 -0.355393993974842 -0.0550384282128522 -1.04559175119807 0.0805587363738571 -0.751856544188677 0.280511302691416 -1.58163569225764 -0.571263144125686 -1.79871203075668 -0.706182053860872 -0.286635138663184 -0.858652571286767 -0.785971750877861 -0.160190376478697 -0.457005017831994 -0.444985997084416 0.778855082600267
"13" 2.61326430141286e-11 4.05189413428362 46.0986423993176 1.67841551571004 2.18263852266741 -3.7224770070257 0.336601902352015 0.742191999503556 0.902816339398215 1.21252335266397 0.0115945695076501 0.368480769799382 0.731482833256188 1.01368816850243 0.153485740765715 1.06001488089417 0.14888084956148 0.320093898361097 0.0121043419575073 -0.0576952066299448 -1.13652940402609 1.20623442733698 -0.918433537644884 0.541878467656696 -0.00508667404845986 -0.503584622480125 1.0994249583762 0.807370082402889 -0.17066594393689 0.03520984380573 0.52167351522284 0.727766000403952 0.967794913873059 1.15715143596813 1.53699827199334 0.922394307270795 -0.734759397810464 -0.0881438568710931 0.777515742714378 -0.0010727448554082 -2.55968539932574 -0.26408174273788 1.53188820576999 -0.441360717353307 -0.178070756175261 -1.10261146285273 0.0581626239582177 -0.274899979691685 0.195412615188269 -1.70304630657782 -0.519501687204667 -1.84633306754621 -0.783272725457763 -0.406339284169621 -0.987138347324348 -0.913726722763557 -0.310656601624304 -0.516382285867468 -0.551460280156057 1.00421412752199
"14" 2.53651604680775e-15 2.81596459322556 43.0582073510472 1.58045464848576 2.01100220669728 -49.9472142699197 0.295001240582835 0.262409297808096 0.562520857421298 1.0711638746782 -0.380971880699428 0.0792967209232109 0.528950604150011 0.745004948992821 -0.079060024400799 0.731157668386881 -0.158332823529456 -0.121892734760583 -0.272459797474064 -0.251587101257395 -1.39877313647556 1.15775598143248 -1.02209858520579 0.393010637126397 0.0219296345488322 -0.847405815322262 0.953869988532266 0.765260724146719 -0.26995300475546 0.00583661130427005 0.366952167153339 0.054955034462996 0.858815226535738 0.961702527315884 1.33589596603006 0.856516856851813 -0.882580666935243 -0.524823977812616 0.155035592326688 -0.638956212317054 -2.62523726215171 -0.252025309483775 1.45273365025891 -0.50403949881838 -0.201082994290519 -1.19626850322599 -0.0725475959208796 -0.940003064005033 0.131804886709812 -1.72779405596323 -0.729573203677419 -1.95004829928458 -0.85545040210399 -0.43291324737065 -1.00431446224917 -0.931684923260609 -0.304309872468242 -0.607516337247863 -0.592192461405127 0.927952108905968
"15" 2.87930395556869e-14 2.15915010896262 46.8777205815844 1.43648762818274 1.69016347929199 -4.78197448396058 0.364800575234201 0.0993439739117917 0.473583728731231 1.08794802258366 -0.497687558165526 0.0175219250820423 0.513225496759489 0.694124982686863 -0.110735333282177 0.648299220408759 -0.229689167457853 -0.264871957902145 -0.331779418211481 -0.262720444598289 -1.44623094299666 1.22390023050684 -0.985282350472885 0.405804594215651 0.128194332722747 -0.93821662522689 0.96842451109946 0.834789720393144 -0.230810160771172 0.0821340126993626 0.376635368349226 -0.210691994633136 0.892807083124243 0.949741734407914 1.32093076784184 0.913414690335944 -0.869230531951552 -0.664983142087504 -0.083863950313338 -0.886041595188076 -2.56816640048119 -0.153710791705873 1.50257558399806 -0.44544178517968 -0.121405146754787 -1.15413367721332 -0.0501040744518407 -1.20155386582622 0.189908926693798 -1.64903851742811 -0.749304941687958 -1.91325873410971 -0.801900720519073 -0.355128220216324 -0.921535102761442 -0.849321190323348 -0.209029683289072 -0.564040710114188 -0.521931587025194 0.712286250196146
"16" 8.44527566676199e-18 1.91607964569282 41.8121399148067 1.17776810751087 1.49575886857825 121.231191236879 0.59607250736633 0.244438573191916 0.646111302133955 1.29960037215265 -0.335440124561378 0.200101592321399 0.71284699144528 0.880736551362348 0.0829833943993523 0.823076360123011 -0.0506553893366672 -0.11234399968625 -0.148291152632447 -0.0613996539293682 -1.25835291935677 1.45381950771771 -0.766216631159358 0.615980274872082 0.372961175544421 -0.766382453951791 1.17925173260432 1.06596160710468 -0.0108834220950531 0.315810715328489 0.58565983676196 -0.103560295385444 1.11082757137107 1.15075630687608 1.52083348574404 1.13991210250737 -0.658849023893777 -0.511411551260584 0.0331663185913314 -0.772040699150288 -2.34160495494505 0.0881138900060225 1.72646178575788 -0.218315290266368 0.113522573671831 -0.933099681503208 0.16364266643597 -1.09290625624884 0.416852725447341 -1.41445212028444 -0.551166199871192 -1.6942028845265 -0.576642374861468 -0.120900984839927 -0.68545959104052 -0.613399491498746 0.0316720699919224 -0.342510517749695 -0.290488850688334 0.797484496485524
"17" 2.02873698902262e-18 3.26560427103724 41.8791659441674 1.61300192016496 1.99993039711897 -181.424010674892 0.313227414190653 0.440049114920741 0.689414263472841 1.12568299257805 -0.235061936460933 0.187595435652594 0.605724790151146 0.845845320827219 0.00863329269627688 0.853889753239933 -0.0434748073563571 0.0419966123361792 -0.165841837613935 -0.17795632843811 -1.3002754943768 1.17848434027006 -0.981292960663352 0.450261345385461 0.0151924818317677 -0.71922973137944 1.00991545526083 0.783671965039455 -0.230740121937279 0.019614361944791 0.426332425401263 0.302819863326383 0.901554353626152 1.0358997525592 1.41214993614517 0.883575093343615 -0.825710704922267 -0.362865176388341 0.384589723907125 -0.403798247915828 -2.59829747666828 -0.253319956535302 1.48462218901112 -0.478144960118469 -0.18961941721035 -1.15910386061488 -0.021902751452438 -0.694942415555266 0.158037382730045 -1.71569908793202 -0.650056173015791 -1.9092244173928 -0.826100099926523 -0.420153890177766 -0.994974106974001 -0.922060039868716 -0.303527289851121 -0.571269575405995 -0.574282246990998 0.879691396972829
"18" 8.47137654702578e-07 2.47691744462733 41.5187242624537 1.3002021958643 1.60002304182049 -35.612686902215 0.536968388996156 0.384171882556101 0.722548361438875 1.2857646230969 -0.235283642913592 0.253345400968946 0.726770099147473 0.924677531947035 0.110525988442094 0.894322982869976 0.0107698685151515 0.0102382802679963 -0.0971437578645844 -0.0513973410703498 -1.21733403718393 1.3978363773876 -0.797157288455644 0.605551652011484 0.282720176509559 -0.688345504155025 1.16731980600852 1.00708832407634 -0.0438107140390038 0.251158056941005 0.577887412158344 0.123765019230848 1.08229858138697 1.16146515865141 1.53410772559295 1.09182425995167 -0.669752553434428 -0.391237250493072 0.237652609723075 -0.56056471956377 -2.38984054203064 0.00466135526551348 1.68439880315471 -0.267854618846176 0.0459834351314927 -0.968581753610278 0.144974516925 -0.869078609762379 0.367734932708376 -1.48120372176183 -0.533821928428076 -1.72512076934047 -0.621871312525992 -0.186823890422679 -0.755647034662742 -0.683232041790616 -0.0491895258863499 -0.379137467090041 -0.34998706652696 0.774365347825171
"19" 0.000509940178999882 2.96557278527955 41.0033332864322 1.49236630020587 1.87474796276804 125.515841521311 0.399983390118688 0.420433000770837 0.703659754200942 1.18822174183371 -0.23350562884489 0.214248623343172 0.653413379428567 0.877475243913933 0.0490358632178747 0.870911972632139 -0.0211984508370588 0.0315557870949636 -0.138067131059472 -0.128170230925004 -1.2670823358418 1.26357068073403 -0.909603595948274 0.510977383803089 0.118605759720252 -0.705840134320114 1.0714357163148 0.870304450948261 -0.157987966971386 0.109338641201065 0.485627477018388 0.236344640310755 0.971953548298836 1.0853078728368 1.46018565036041 0.964437690461569 -0.764740605603105 -0.372017804624216 0.330332696887456 -0.46179454967064 -2.51735584063587 -0.15353830446112 1.56226166584996 -0.396505861293252 -0.0983509572114141 -1.08498497450215 0.0432211878369706 -0.759546490499786 0.239450972459996 -1.62485193675987 -0.604197804244477 -1.83754723527618 -0.74676693160914 -0.329750066579081 -0.90228888278769 -0.829564673023321 -0.205131712748743 -0.4965382141392 -0.487315440678103 0.874507475739542
"20" 6.01433835243771e-15 4.0314440518971 44.0807698095205 1.74148904564832 2.08212541667715 -22.917688765212 0.27121914306765 0.669558941137323 0.832491280833224 1.1454899523498 -0.0595953810849362 0.299001417225777 0.663437249189905 0.944548029157098 0.0849435432075173 0.989879083565556 0.0791031731042375 0.248086225739392 -0.057298568128382 -0.125597824980087 -1.20556299357507 1.14073786605377 -0.984843233951584 0.474720831758689 -0.0693340751667706 -0.573968018575914 1.03232213812238 0.741978906065024 -0.237003200685675 -0.0299705965538148 0.45441902516612 0.651939035123438 0.901297279850113 1.08922305476984 1.46897634788914 0.856609856537625 -0.801899716971348 -0.160063726258338 0.702521567079594 -0.0763217886624652 -2.62546446278328 -0.328576674700868 1.46588406784271 -0.507092241894925 -0.243145945503144 -1.16885556349664 -0.00869457035196142 -0.35059940791683 0.129665719994582 -1.76815021222592 -0.587672018712176 -1.91274359421623 -0.849161421733353 -0.471473406931023 -1.05211697030593 -0.9787182863812 -0.375246008163172 -0.582584640334877 -0.61682866928614 0.825392477587275
"21" 8.18001244745787e-27 2.34983032551992 41.8018411232195 1.20553154965856 1.59399090436855 -216.437316258105 0.617288320158036 0.419434800960465 0.772154353875727 1.35582663895101 -0.191052525455164 0.308207036685159 0.790541895009672 0.981647209632434 0.171211577764663 0.94510514002025 0.0637775692585966 0.0493876608929471 -0.0418070700015089 0.0132629158088796 -1.15970220536124 1.47744908557069 -0.723219261542683 0.674841605330946 0.370095795553362 -0.639102050537566 1.23695041136894 1.08735594742545 0.0305774887974959 0.332735299873582 0.646575464919571 0.139179390291435 1.15569011900921 1.22596531220739 1.59802655638452 1.16964787799197 -0.600354985182578 -0.351542216315001 0.25824235538108 -0.541558853185769 -2.31198344474428 0.0904986928811176 1.76085717424511 -0.189702090775948 0.128214761022964 -0.893614631785971 0.216131565698431 -0.852871659159083 0.445791939799606 -1.39915085355761 -0.47082537604029 -1.65118790272373 -0.54469552882765 -0.104958806590456 -0.672815596824442 -0.600481023587066 0.0360606990980963 -0.303910913484236 -0.269577831983589 0.881429923147593
"22" 2.77978140997973e-30 3.54914168227888 46.0534451946594 1.51973915418777 1.77774264515645 -7.96986831606057 0.43850730843056 0.66585334904083 0.88321841679024 1.27384878407903 -0.0292661812578904 0.369673998679604 0.7679243618273 1.02322074189201 0.177718338045525 1.04506982710396 0.142739972830037 0.25912996427204 0.0151768614640575 -0.0177389555758654 -1.12437737070649 1.30534208263482 -0.841774734307341 0.600149645146374 0.124730800602657 -0.524616736701509 1.15904374410558 0.909068560499162 -0.0922262594921023 0.142089133784483 0.577563593954116 0.572907151231059 1.04229182359907 1.19647432355547 1.574021465896 1.01442438096588 -0.676062499197275 -0.14694920349902 0.643130504771087 -0.141723756995914 -2.46752288283737 -0.140349658685999 1.61851740755544 -0.348029486426922 -0.0686039355820096 -1.02188159398425 0.123819969489178 -0.42662341033196 0.288365968271907 -1.59428545871001 -0.486126996251717 -1.76969467817033 -0.693805463054675 -0.298321305084523 -0.875297503660428 -0.802204016522567 -0.189247115778997 -0.434626113427134 -0.449201592845454 0.718336259656556
"23" 1.46102471936556e-26 2.36924723778305 43.1014722650766 1.14184370078034 1.50727134469375 -25.6769931481721 0.683168732506709 0.492199215949975 0.842727372821101 1.42327429936489 -0.119658310179159 0.377977076027577 0.85895060207058 1.05109517332903 0.240091808627722 1.01549845950271 0.133830860695803 0.121558285603149 0.027890388847144 0.0815358800050654 -1.09035540839877 1.54343755046337 -0.656363794635033 0.742407224752804 0.434898209804969 -0.568473641364625 1.30446398451862 1.15324435158492 0.0973641759069124 0.398423614765719 0.714233045276672 0.214976351026191 1.22262908088224 1.29426273767237 1.66641279882161 1.23590968770966 -0.532805807629219 -0.279454958882627 0.333248600304566 -0.466310616428403 -2.24572675012864 0.155536132332266 1.8273275722165 -0.1234905333359 0.193803142330054 -0.826916394389418 0.283411922311035 -0.777195792108332 0.512018091342358 -1.33353520672368 -0.402298223973854 -1.584331647404 -0.478334740215272 -0.0393144692590148 -0.607318903180913 -0.534972043088637 0.101187840121897 -0.237252313182103 -0.203711063786545 0.854900747354231
"24" 2.014353325224e-24 2.33891552121094 40.8914800634439 1.26865840299684 1.60885688394382 100.521939716455 0.552928963891863 0.351205749004837 0.705157148604115 1.29058628751406 -0.258511348780491 0.241661209321197 0.724761311637692 0.915282430243518 0.105165937314721 0.878208948980232 -0.0029274822468156 -0.0185076044847037 -0.108312097784396 -0.0524413625984034 -1.22601011602199 1.41302898986475 -0.788126723993691 0.609534945746169 0.306342412992764 -0.706130392247676 1.17167300848925 1.02299209873279 -0.0342913105526048 0.268483927107459 0.581217111450686 0.0692456572351853 1.09073572163901 1.16024728341805 1.53225860102309 1.1050741273056 -0.665652402320631 -0.419390618550308 0.188753106402786 -0.611184132727284 -2.37655432008481 0.0266131959026394 1.69616617010774 -0.254247593213112 0.0640195637964891 -0.958433711010955 0.150985260535481 -0.922737321976045 0.381238233597966 -1.46336137752016 -0.536672540753279 -1.71609580836381 -0.609324918394792 -0.16918545830606 -0.736959253780674 -0.664631587337489 -0.0278752217118561 -0.368707711559514 -0.33392951848008 0.824861783509181
